action_context,action_favored_3d,board_phase,coarse_label,control_label,d15_60_close_vs_vwap,d15_60_close_vs_vwap_rz,d15_60_failed_push_proxy,d15_60_last_bar_lower_shadow_ratio,d15_60_last_bar_lower_shadow_ratio_rz,d15_60_last_bar_return,d15_60_last_bar_return_rz,d15_60_last_bar_upper_shadow_ratio,d15_60_last_bar_upper_shadow_ratio_rz,d15_60_last_bar_volume_share,d15_60_last_bar_volume_share_rz,d15_60_lower_shadow_ratio,d15_60_lower_shadow_ratio_rz,d15_60_upper_shadow_ratio,d15_60_upper_shadow_ratio_rz,d5_30_close_vs_vwap,d5_30_close_vs_vwap_rz,d5_30_last_bar_lower_shadow_ratio,d5_30_last_bar_lower_shadow_ratio_rz,d5_30_last_bar_return,d5_30_last_bar_return_rz,d5_30_last_bar_upper_shadow_ratio,d5_30_last_bar_upper_shadow_ratio_rz,d5_30_last_bar_volume_share,d5_30_last_bar_volume_share_rz,d5_30_lower_shadow_ratio,d5_30_lower_shadow_ratio_rz,d5_30_upper_shadow_ratio,d5_30_upper_shadow_ratio_rz,execution_trade_date,expectancy_proxy_3d,f30_afternoon_volume_share,f30_afternoon_volume_share_rz,f30_body_ratio,f30_body_ratio_rz,f30_breakout_efficiency,f30_breakout_efficiency_rz,f30_close_location,f30_close_location_rz,f30_close_vs_vwap,f30_close_vs_vwap_rz,f30_failed_push_proxy,f30_high_time_ratio,f30_high_time_ratio_rz,f30_last_bar_lower_shadow_ratio,f30_last_bar_lower_shadow_ratio_rz,f30_last_bar_return,f30_last_bar_return_rz,f30_last_bar_upper_shadow_ratio,f30_last_bar_upper_shadow_ratio_rz,f30_last_bar_volume_share,f30_last_bar_volume_share_rz,f30_lower_shadow_ratio,f30_lower_shadow_ratio_rz,f30_pullback_from_high,f30_pullback_from_high_rz,f30_upper_shadow_ratio,f30_upper_shadow_ratio_rz,f60_afternoon_volume_share,f60_afternoon_volume_share_rz,f60_body_ratio,f60_body_ratio_rz,f60_breakout_efficiency,f60_breakout_efficiency_rz,f60_close_location,f60_close_location_rz,f60_close_vs_vwap,f60_close_vs_vwap_rz,f60_failed_push_proxy,f60_high_time_ratio,f60_high_time_ratio_rz,f60_last_bar_lower_shadow_ratio,f60_last_bar_lower_shadow_ratio_rz,f60_last_bar_return,f60_last_bar_return_rz,f60_last_bar_upper_shadow_ratio,f60_last_bar_upper_shadow_ratio_rz,f60_last_bar_volume_share,f60_last_bar_volume_share_rz,f60_lower_shadow_ratio,f60_lower_shadow_ratio_rz,f60_pullback_from_high,f60_pullback_from_high_rz,f60_upper_shadow_ratio,f60_upper_shadow_ratio_rz,forward_close_return_3d,is_expanded_window_rebuild,max_adverse_return_3d,max_favorable_return_3d,pc1_band,pc1_score,pc2_band,pc2_score,pc3_score,role_family,row_weight,signal_trade_date,split_group,state_band,symbol,under_exposure_gap
add_vs_hold,False,main_markup,hold_or_skip,eligibility,0.019744,19744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003639,-3639000.0,0.0,0.0,0.0,0.0,0.015803,15803000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002141,-2141000.0,0.0,0.0,0.0,0.0,2025-08-26,-0.068626,0.221163,221163000.0,0.0,0.0,0.976619,976619000.0,1.0,1000000000.0,0.019246,19246000.0,0.0,0.375,375000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002532,2532000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221163,221163000.0,0.0,0.0,0.976619,976619000.0,1.0,1000000000.0,0.001886,1886000.0,0.0,0.5,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097,5097000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018388,,-0.062234,0.023993,low,-1822796448.753866,high,777193361.816887,290116157.248873,packaging_process_enabler,0.586667,2025-08-25,test,pc1_low__pc2_high,300757,
entry_vs_skip,False,diffusion,hold_or_skip,eligibility,0.008645,8645000.0,0.0,0.0,0.0,-0.004415,-4415000.0,0.0,0.0,-0.092991,-92991000.0,0.0,0.0,0.0,0.0,-0.004479,-4479000.0,0.0,0.0,-0.008017,-8017000.0,0.0,0.0,-0.075582,-75582000.0,0.0,0.0,0.0,0.0,2025-08-29,0.167195,0.272405,272405000.0,0.0,0.0,0.838664,838664000.0,0.838664,838664000.0,0.029883,29883000.0,0.0,0.375,375000000.0,0.0,0.0,0.009985,9985000.0,0.0,0.0,0.096375,96375000.0,0.0,0.0,-0.014182,-14182000.0,0.0,0.0,0.272405,272405000.0,0.0,0.0,0.838664,838664000.0,0.838664,838664000.0,0.014858,14858000.0,0.0,0.5,500000000.0,0.0,0.0,0.021988,21988000.0,0.0,0.0,0.143803,143803000.0,0.0,0.0,-0.014182,-14182000.0,0.0,0.0,0.115689,,-0.080824,0.264659,low,-1650942839.912338,high,524546063.189365,203122935.585123,laser_chip_component,0.586667,2025-08-28,test,pc1_low__pc2_high,688498,
entry_vs_skip,True,diffusion,increase_expression,eligibility,-0.003667,-3667000.0,0.0,0.0,0.0,0.008634,8634000.0,0.0,0.0,-0.114673,-114673000.0,0.0,0.0,0.0,0.0,0.002134,2134000.0,0.0,0.0,-0.001476,-1476000.0,0.0,0.0,-0.076546,-76546000.0,0.0,0.0,0.0,0.0,2025-09-01,0.429857,0.33774,337740000.0,0.0,0.0,-0.596563,-596563000.0,0.35098,350980000.0,0.000512,512000.0,0.0,0.125,125000000.0,0.0,0.0,0.002045,2045000.0,0.0,0.0,0.090055,90055000.0,0.0,0.0,-0.052456,-52456000.0,0.0,0.0,0.33774,337740000.0,0.0,0.0,-0.596563,-596563000.0,0.35098,350980000.0,0.0032,3200000.0,0.0,0.25,250000000.0,0.0,0.0,-0.000167,-167000.0,0.0,0.0,0.172147,172147000.0,0.0,0.0,-0.052456,-52456000.0,0.0,0.0,0.263138,,-0.003906,0.34125,low,-116241227.059727,low,-935357415.088338,616951946.720961,laser_chip_component,20.533333,2025-08-29,test,pc1_low__pc2_low,688498,
entry_vs_skip,True,diffusion,increase_expression,eligibility,-0.014567,-14567000.0,0.0,0.0,0.0,-0.017288,-17288000.0,0.0,0.0,-0.09378,-93780000.0,0.0,0.0,0.0,0.0,-0.002321,-2321000.0,0.0,0.0,-0.004483,-4483000.0,0.0,0.0,-0.070453,-70453000.0,0.0,0.0,0.0,0.0,2025-09-09,0.315625,0.26051,260510000.0,0.0,0.0,-0.68468,-684680000.0,0.190995,190995000.0,-0.011578,-11578000.0,0.0,0.125,125000000.0,0.0,0.0,0.003096,3096000.0,0.0,0.0,0.082315,82315000.0,0.0,0.0,-0.124324,-124324000.0,0.0,0.0,0.26051,260510000.0,0.0,0.0,-0.68468,-684680000.0,0.190995,190995000.0,0.000217,217000.0,0.0,0.25,250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131111,131111000.0,0.0,0.0,-0.124324,-124324000.0,0.0,0.0,0.209375,,-0.0125,0.2375,high,105108076.399093,low,-1003081069.598191,487264998.108416,laser_chip_component,20.533333,2025-09-08,test,pc1_high__pc2_low,688498,
close_vs_hold,False,main_markup,hold_or_skip,holding_veto,0.003728,3728000.0,0.0,0.0,0.0,0.005509,5509000.0,0.0,0.0,-0.096337,-96337000.0,0.0,0.0,0.0,0.0,0.006241,6241000.0,0.0,0.0,-0.00206,-2060000.0,0.0,0.0,-0.083914,-83914000.0,0.0,0.0,0.0,0.0,2025-09-15,-0.040744,0.323844,323844000.0,0.0,0.0,0.228727,228727000.0,0.552559,552559000.0,-0.006742,-6742000.0,0.0,0.375,375000000.0,0.0,0.0,0.000664,664000.0,0.0,0.0,0.111431,111431000.0,0.0,0.0,-0.022668,-22668000.0,0.0,0.0,0.323844,323844000.0,0.0,0.0,0.228727,228727000.0,0.552559,552559000.0,-0.009213,-9213000.0,0.0,0.5,500000000.0,0.0,0.0,-0.008014,-8014000.0,0.0,0.0,0.169238,169238000.0,0.0,0.0,-0.022668,-22668000.0,0.0,0.0,-0.009268,,-0.046073,0.029195,low,-1035722323.749517,low,-196788882.341136,225765293.766217,core_module_leader,0.586667,2025-09-12,test,pc1_low__pc2_low,300308,
reduce_vs_hold,True,main_markup,decrease_expression,de_risk,0.004704,4704000.0,0.0,0.0,0.0,0.007441,7441000.0,0.0,0.0,-0.105486,-105486000.0,0.0,0.0,0.0,0.0,0.00839,8390000.0,0.0,0.0,0.002057,2057000.0,0.0,0.0,-0.0795,-79500000.0,0.0,0.0,0.0,0.0,2025-09-30,-0.214884,0.280251,280251000.0,0.0,0.0,0.639564,639564000.0,0.639564,639564000.0,-0.009982,-9982000.0,0.0,0.25,250000000.0,0.0,0.0,-0.001851,-1851000.0,0.0,0.0,0.101662,101662000.0,0.0,0.0,-0.025695,-25695000.0,0.0,0.0,0.280251,280251000.0,0.0,0.0,0.639564,639564000.0,0.639564,639564000.0,-0.005572,-5572000.0,0.0,0.25,250000000.0,0.0,0.0,-0.005532,-5532000.0,0.0,0.0,0.167289,167289000.0,0.0,0.0,-0.025695,-25695000.0,0.0,0.0,-0.110026,,-0.112571,0.015424,low,-1202746093.751616,high,390229086.656004,205400349.850372,high_beta_core_module,0.802083,2025-09-29,test,pc1_low__pc2_high,300502,
entry_vs_skip,True,diffusion,increase_expression,eligibility,-0.00528,-5280000.0,0.0,0.0,0.0,-0.005984,-5984000.0,0.0,0.0,-0.06505,-65050000.0,0.0,0.0,0.0,0.0,0.006442,6442000.0,0.0,0.0,0.004278,4278000.0,0.0,0.0,-0.051922,-51922000.0,0.0,0.0,0.0,0.0,2025-11-03,0.132765,0.216079,216079000.0,0.0,0.0,-0.433557,-433557000.0,0.206938,206938000.0,-0.0194,-19400000.0,1.0,0.25,250000000.0,0.0,0.0,-0.008219,-8219000.0,0.0,0.0,0.05432,54320000.0,0.0,0.0,-0.08295,-82950000.0,0.0,0.0,0.216079,216079000.0,0.0,0.0,-0.433557,-433557000.0,0.206938,206938000.0,-0.013641,-13641000.0,1.0,0.25,250000000.0,0.0,0.0,0.007937,7937000.0,0.0,0.0,0.094219,94219000.0,0.0,0.0,-0.08295,-82950000.0,0.0,0.0,0.084843,,-0.010408,0.116661,low,-99915401.093026,low,-732413715.799124,318067227.387225,laser_chip_component,20.533333,2025-10-31,test,pc1_low__pc2_low,688498,
close_vs_hold,False,main_markup,hold_or_skip,holding_veto,0.004358,4358000.0,0.0,0.0,0.0,0.005441,5441000.0,0.0,0.0,-0.114365,-114365000.0,0.0,0.0,0.0,0.0,-0.00053,-530000.0,0.0,0.0,0.003535,3535000.0,0.0,0.0,-0.106283,-106283000.0,0.0,0.0,0.0,0.0,2025-12-22,0.115905,0.29207,292070000.0,0.0,0.0,-0.681425,-681425000.0,0.083832,83832000.0,-0.009798,-9798000.0,1.0,0.25,250000000.0,0.0,0.0,-0.004059,-4059000.0,0.0,0.0,0.12882,128820000.0,0.0,0.0,-0.026065,-26065000.0,0.0,0.0,0.29207,292070000.0,0.0,0.0,-0.681425,-681425000.0,0.083832,83832000.0,-0.014007,-14007000.0,1.0,0.25,250000000.0,0.0,0.0,-0.00425,-4250000.0,0.0,0.0,0.178711,178711000.0,0.0,0.0,-0.026065,-26065000.0,0.0,0.0,0.075236,,0.0,0.081338,high,118410441.078327,low,-1084720956.297112,330048086.27783,core_module_leader,0.586667,2025-12-19,test,pc1_high__pc2_low,300308,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.001715,-1715000.0,0.0,0.0,0.0,0.008514,8514000.0,0.0,0.0,-0.083904,-83904000.0,0.0,0.0,0.0,0.0,-0.000963,-963000.0,0.0,0.0,0.002981,2981000.0,0.0,0.0,-0.065727,-65727000.0,0.0,0.0,0.0,0.0,2026-01-07,-0.163783,0.313543,313543000.0,0.0,0.0,0.48427,484270000.0,0.7628,762800000.0,0.011212,11212000.0,0.0,0.125,125000000.0,0.0,0.0,0.000383,383000.0,0.0,0.0,0.080306,80306000.0,0.0,0.0,-0.008689,-8689000.0,0.0,0.0,0.313543,313543000.0,0.0,0.0,0.48427,484270000.0,0.7628,762800000.0,0.01111,11110000.0,0.0,0.25,250000000.0,0.0,0.0,-0.004933,-4933000.0,0.0,0.0,0.130956,130956000.0,0.0,0.0,-0.008689,-8689000.0,0.0,0.0,-0.065255,,-0.103188,0.009319,low,-1152647789.118634,high,281706759.970198,468487825.139972,high_beta_core_module,0.586667,2026-01-06,test,pc1_low__pc2_high,300502,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.021248,-21248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078,-7800000.0,0.0,0.0,0.0,0.0,-0.036225,-36225000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056,-5600000.0,0.0,0.0,0.0,0.0,2023-05-19,-0.239755,0.022663,22663000.0,0.0,0.0,0.617132,617132000.0,1.0,1000000000.0,0.036225,36225000.0,0.0,0.375,375000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022663,22663000.0,0.0,0.0,0.617132,617132000.0,1.0,1000000000.0,0.021248,21248000.0,0.0,0.5,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,7800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112379,,-0.144064,0.033376,low,-1508954326.328249,high,531176223.012201,504258308.641501,repaired_miss_window,0.586667,2023-05-18,train,pc1_low__pc2_high,300502,
add_vs_hold,True,main_markup,increase_expression,eligibility,-0.012412,-12412000.0,0.0,0.0,0.0,0.017668,17668000.0,0.0,0.0,-0.152686,-152686000.0,0.0,0.0,0.0,0.0,-0.023222,-23222000.0,0.0,0.0,0.009178,9178000.0,0.0,0.0,-0.095145,-95145000.0,0.0,0.0,0.0,0.0,2023-06-15,0.296191,0.445061,445061000.0,0.0,0.0,0.423566,423566000.0,0.61042,610420000.0,0.023222,23222000.0,0.0,0.75,750000000.0,0.0,0.0,-0.009178,-9178000.0,0.0,0.0,0.095145,95145000.0,0.0,0.0,-0.037232,-37232000.0,0.0,0.0,0.445061,445061000.0,0.0,0.0,0.423566,423566000.0,0.61042,610420000.0,0.012412,12412000.0,0.0,0.75,750000000.0,0.0,0.0,-0.017668,-17668000.0,0.0,0.0,0.152686,152686000.0,0.0,0.0,-0.037232,-37232000.0,0.0,0.0,0.194996,,-0.01419,0.230769,low,-1525476848.720843,low,-253187335.529625,-25960679.18165,repaired_miss_window,20.533333,2023-06-14,train,pc1_low__pc2_low,300308,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.02444,-24440000.0,0.0,0.0,0.0,0.000911,911000.0,0.0,0.0,-0.216822,-216822000.0,0.0,0.0,0.0,0.0,-0.028738,-28738000.0,0.0,0.0,0.030357,30357000.0,0.0,0.0,-0.098907,-98907000.0,0.0,0.0,0.0,0.0,2023-06-15,0.196261,0.515064,515064000.0,0.0,0.0,0.50668,506680000.0,0.633533,633533000.0,0.028738,28738000.0,0.0,0.875,875000000.0,0.0,0.0,-0.030357,-30357000.0,0.0,0.0,0.098907,98907000.0,0.0,0.0,-0.044438,-44438000.0,0.0,0.0,0.515064,515064000.0,0.0,0.0,0.50668,506680000.0,0.633533,633533000.0,0.02444,24440000.0,0.0,1.0,1000000000.0,0.0,0.0,-0.000911,-911000.0,0.0,0.0,0.216822,216822000.0,0.0,0.0,-0.044438,-44438000.0,0.0,0.0,0.166394,,-0.07478,0.209295,low,-1800477055.125041,low,-346959614.839558,-160244802.977953,repaired_miss_window,0.586667,2023-06-14,train,pc1_low__pc2_low,300502,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.028588,-28588000.0,0.0,0.0,0.0,-0.040202,-40202000.0,0.0,0.0,-0.209986,-209986000.0,0.0,0.0,0.0,0.0,-0.035118,-35118000.0,0.0,0.0,-0.004525,-4525000.0,0.0,0.0,-0.083435,-83435000.0,0.0,0.0,0.0,0.0,2023-09-25,0.011433,0.30351,303510000.0,0.0,0.0,0.850031,850031000.0,0.8827,882700000.0,0.035118,35118000.0,0.0,0.875,875000000.0,0.0,0.0,0.004525,4525000.0,0.0,0.0,0.083435,83435000.0,0.0,0.0,-0.01587,-15870000.0,0.0,0.0,0.30351,303510000.0,0.0,0.0,0.850031,850031000.0,0.8827,882700000.0,0.028588,28588000.0,0.0,1.0,1000000000.0,0.0,0.0,0.040202,40202000.0,0.0,0.0,0.209986,209986000.0,0.0,0.0,-0.01587,-15870000.0,0.0,0.0,0.026918,,-0.038531,0.046093,low,-2147065472.931145,high,193747127.670887,-64428055.594174,repaired_miss_window,0.586667,2023-09-22,train,pc1_low__pc2_high,300308,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.01882,-18820000.0,0.0,0.0,0.0,-0.029276,-29276000.0,0.0,0.0,-0.176335,-176335000.0,0.0,0.0,0.0,0.0,-0.022957,-22957000.0,0.0,0.0,-0.003145,-3145000.0,0.0,0.0,-0.073557,-73557000.0,0.0,0.0,0.0,0.0,2023-09-25,0.014756,0.260844,260844000.0,0.0,0.0,0.904982,904982000.0,0.92233,922330000.0,0.022957,22957000.0,0.0,0.875,875000000.0,0.0,0.0,0.003145,3145000.0,0.0,0.0,0.073557,73557000.0,0.0,0.0,-0.008879,-8879000.0,0.0,0.0,0.260844,260844000.0,0.0,0.0,0.904982,904982000.0,0.92233,922330000.0,0.01882,18820000.0,0.0,1.0,1000000000.0,0.0,0.0,0.029276,29276000.0,0.0,0.0,0.176335,176335000.0,0.0,0.0,-0.008879,-8879000.0,0.0,0.0,0.023837,,-0.036322,0.054484,low,-2191535200.700509,high,294336787.679518,-51651313.503166,repaired_miss_window,0.586667,2023-09-22,train,pc1_low__pc2_high,300502,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.02743,-27430000.0,0.0,0.0,0.0,-0.000855,-855000.0,0.0,0.0,-0.226787,-226787000.0,0.0,0.0,0.0,0.0,-0.035426,-35426000.0,0.0,0.0,0.008388,8388000.0,0.0,0.0,-0.120106,-120106000.0,0.0,0.0,0.0,0.0,2023-12-11,-0.05928,0.413881,413881000.0,0.0,0.0,0.654062,654062000.0,0.793328,793328000.0,0.035426,35426000.0,0.0,0.875,875000000.0,0.0,0.0,-0.008388,-8388000.0,0.0,0.0,0.120106,120106000.0,0.0,0.0,-0.023774,-23774000.0,0.0,0.0,0.413881,413881000.0,0.0,0.0,0.654062,654062000.0,0.793328,793328000.0,0.02743,27430000.0,0.0,1.0,1000000000.0,0.0,0.0,0.000855,855000.0,0.0,0.0,0.226787,226787000.0,0.0,0.0,-0.023774,-23774000.0,0.0,0.0,-0.032753,,-0.044695,0.036336,low,-1992500112.932292,low,-107289225.297167,-54279258.2798,repaired_miss_window,0.586667,2023-12-08,train,pc1_low__pc2_low,300308,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.006342,-6342000.0,0.0,0.0,0.0,0.020379,20379000.0,0.0,0.0,-0.212537,-212537000.0,0.0,0.0,0.0,0.0,-0.015553,-15553000.0,0.0,0.0,0.050754,50754000.0,0.0,0.0,-0.121106,-121106000.0,0.0,0.0,0.0,0.0,2023-12-11,-0.028585,0.397136,397136000.0,0.0,0.0,0.472742,472742000.0,0.574495,574495000.0,0.015553,15553000.0,0.0,0.875,875000000.0,0.0,0.0,-0.050754,-50754000.0,0.0,0.0,0.121106,121106000.0,0.0,0.0,-0.057934,-57934000.0,0.0,0.0,0.397136,397136000.0,0.0,0.0,0.472742,472742000.0,0.574495,574495000.0,0.006342,6342000.0,0.0,1.0,1000000000.0,0.0,0.0,-0.020379,-20379000.0,0.0,0.0,0.212537,212537000.0,0.0,0.0,-0.057934,-57934000.0,0.0,0.0,-0.011698,,-0.040377,0.046981,low,-1686518902.258995,low,-327415092.587373,-198789533.238371,repaired_miss_window,0.586667,2023-12-08,train,pc1_low__pc2_low,300502,
add_vs_hold,True,main_markup,increase_expression,eligibility,-0.04787,-47870000.0,0.0,0.0,0.0,-0.038762,-38762000.0,0.0,0.0,-0.17191,-171910000.0,0.0,0.0,0.0,0.0,-0.048676,-48676000.0,0.0,0.0,-0.038158,-38158000.0,0.0,0.0,-0.119509,-119509000.0,0.0,0.0,0.0,0.0,2024-02-07,0.34476,0.393946,393946000.0,0.0,0.0,0.949945,949945000.0,1.0,1000000000.0,0.048676,48676000.0,0.0,1.0,1000000000.0,0.0,0.0,0.038158,38158000.0,0.0,0.0,0.119509,119509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393946,393946000.0,0.0,0.0,0.949945,949945000.0,1.0,1000000000.0,0.04787,47870000.0,0.0,1.0,1000000000.0,0.0,0.0,0.038762,38762000.0,0.0,0.0,0.17191,171910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238018,,-0.012266,0.238018,low,-2389676170.764463,high,234908796.649846,-32175480.45703,repaired_miss_window,20.533333,2024-02-06,train,pc1_low__pc2_high,300308,
add_vs_hold,True,main_markup,increase_expression,eligibility,-0.042783,-42783000.0,0.0,0.0,0.0,-0.018082,-18082000.0,0.0,0.0,-0.155889,-155889000.0,0.0,0.0,0.0,0.0,-0.044411,-44411000.0,0.0,0.0,-0.013897,-13897000.0,0.0,0.0,-0.094977,-94977000.0,0.0,0.0,0.0,0.0,2024-02-07,0.419088,0.390563,390563000.0,0.0,0.0,0.933165,933165000.0,0.933165,933165000.0,0.044411,44411000.0,0.0,0.75,750000000.0,0.0,0.0,0.013897,13897000.0,0.0,0.0,0.094977,94977000.0,0.0,0.0,-0.010128,-10128000.0,0.0,0.0,0.390563,390563000.0,0.0,0.0,0.933165,933165000.0,0.933165,933165000.0,0.042783,42783000.0,0.0,0.75,750000000.0,0.0,0.0,0.018082,18082000.0,0.0,0.0,0.155889,155889000.0,0.0,0.0,-0.010128,-10128000.0,0.0,0.0,0.284461,,-0.007604,0.284461,low,-2106195442.122717,high,369295055.754939,53081248.074468,repaired_miss_window,20.533333,2024-02-06,train,pc1_low__pc2_high,300502,
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.003867,-3867000.0,0.0,0.0,0.0,-0.002807,-2807000.0,0.0,0.0,-0.178313,-178313000.0,0.0,0.0,0.0,0.0,-0.006717,-6717000.0,0.0,0.0,-0.002385,-2385000.0,0.0,0.0,-0.120252,-120252000.0,0.0,0.0,0.0,0.0,2024-04-18,-0.195929,0.296156,296156000.0,0.0,0.0,0.520895,520895000.0,0.850543,850543000.0,0.006717,6717000.0,0.0,0.25,250000000.0,0.0,0.0,0.002385,2385000.0,0.0,0.0,0.120252,120252000.0,0.0,0.0,-0.007639,-7639000.0,0.0,0.0,0.296156,296156000.0,0.0,0.0,0.520895,520895000.0,0.850543,850543000.0,0.003867,3867000.0,0.0,0.25,250000000.0,0.0,0.0,0.002807,2807000.0,0.0,0.0,0.178313,178313000.0,0.0,0.0,-0.007639,-7639000.0,0.0,0.0,-0.066218,,-0.147198,0.034972,low,-1308992440.188259,high,285932385.924486,513064417.340044,repaired_miss_window,0.586667,2024-04-17,train,pc1_low__pc2_high,300502,
close_vs_hold,True,mixed_risk,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-05,-0.055781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004375,,-0.085938,0.051562,mid,90926441.734989,mid,5132338.591902,-2514003.088831,repaired_negative_window,0.802083,2023-05-04,train,pc1_mid__pc2_mid,300502,
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-08,0.062396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024293,,-0.026622,0.129451,mid,90926441.734989,mid,5132338.591902,-2514003.088831,repaired_negative_window,0.586667,2023-05-05,train,pc1_mid__pc2_mid,300502,
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-12,-0.015246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016557,,-0.041148,0.084918,mid,90926441.734989,mid,5132338.591902,-2514003.088831,repaired_negative_window,0.586667,2023-05-11,train,pc1_mid__pc2_mid,300502,
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,0.18438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095868,,-0.020992,0.219008,mid,90926441.734989,mid,5132338.591902,-2514003.088831,repaired_negative_window,0.586667,2023-05-16,train,pc1_mid__pc2_mid,300502,
reduce_vs_hold,True,divergence_and_decay,decrease_expression,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-22,-0.045032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666,,-0.05782,0.038909,mid,90926441.734989,mid,5132338.591902,-2514003.088831,repaired_negative_window,0.802083,2023-05-19,train,pc1_mid__pc2_mid,300502,
