trade_date,month_bucket,symbol,is_seed_session,target_label,predicted_label,board_lockout_active,open_to_5m,open_to_15m,open_to_60m,close_loc_15m
20260107,2026-01,600118,False,none,allowed_preheat_probe_add,False,-0.03592233,-0.01456311,-0.02252427,0.5952381
20260107,2026-01,600879,False,none,allowed_preheat_probe_add,False,-0.01702128,0.00382979,-0.00468085,0.87777778
20260108,2026-01,000738,False,none,allowed_preheat_probe_add,False,-0.00136364,0.00181818,0.03045455,0.28571429
20260108,2026-01,002085,False,none,allowed_preheat_full_add,False,0.01373283,0.00998752,0.01997503,0.71428571
20260108,2026-01,003009,False,none,allowed_preheat_full_add,False,-0.00541113,0.02270321,0.05505235,0.7314578
20260108,2026-01,300045,False,none,allowed_preheat_probe_add,False,-0.00357526,-0.00643547,0.02145156,0.10909091
20260108,2026-01,300342,False,none,allowed_preheat_probe_add,False,0.01764354,0.00508373,0.04037081,0.09292035
20260108,2026-01,600118,False,none,allowed_preheat_probe_add,False,0.02525253,-0.00353535,0.02777778,0.03076923
20260108,2026-01,600879,False,none,allowed_preheat_full_add,False,0.01959114,0.04599659,0.10902896,0.98198198
20260108,2026-01,601698,False,none,allowed_preheat_probe_add,False,0.01131008,-0.01107446,0.02921772,0.01333333
20260108,2026-01,688066,False,none,allowed_preheat_full_add,False,0.01144674,0.07217806,0.08648649,0.8630137
20260108,2026-01,688523,False,none,allowed_preheat_full_add,False,-0.00366997,0.02568982,0.05205926,0.69477912
20260108,2026-01,688568,False,none,allowed_preheat_probe_add,False,0.00623917,0.00381282,0.04679376,0.36956522
20260109,2026-01,000738,False,none,allowed_preheat_full_add,False,0.00826446,0.01261418,0.02261853,0.63043478
20260109,2026-01,002085,False,none,allowed_preheat_probe_add,False,-0.00182371,-0.00243161,0.00182371,0.44444444
20260109,2026-01,002465,False,none,allowed_preheat_probe_add,False,-0.04391583,-0.01235133,-0.03019213,0.66666667
20260109,2026-01,003009,False,none,allowed_preheat_probe_add,False,-0.02516424,-0.00924173,0.02427347,0.54775281
20260109,2026-01,300045,False,none,allowed_preheat_full_add,False,-0.01164384,0.00582192,0.05,0.86153846
20260109,2026-01,300342,False,none,allowed_preheat_probe_add,False,-0.03055556,-0.00444444,0.02305556,0.62352941
20260109,2026-01,600118,False,none,allowed_preheat_full_add,False,-0.00896126,0.00655232,0.03102717,0.94794521
20260109,2026-01,600879,False,none,allowed_preheat_full_add,False,0.01272727,0.03309091,0.04327273,0.83225806
20260109,2026-01,601698,False,none,allowed_preheat_full_add,False,0.03910242,0.03465896,0.06354144,0.8342246
20260109,2026-01,688066,False,none,allowed_preheat_probe_add,False,-0.03025756,-0.00050013,0.04026007,0.98369565
20260109,2026-01,688523,False,none,allowed_preheat_probe_add,False,-0.02638191,-0.01306533,0.01005025,0.67191601
20260109,2026-01,688568,False,none,allowed_preheat_full_add,False,0.0037637,0.01423662,0.08541973,0.99259259
20260112,2026-01,000738,False,none,allowed_preheat_probe_add,False,-0.00340426,0.00212766,0.01404255,0.7027027
20260112,2026-01,002085,False,none,allowed_preheat_probe_add,False,0.0059952,0.00179856,-0.0029976,0.2
20260112,2026-01,002465,False,none,allowed_preheat_probe_add,False,0.00477555,-0.00143266,0.03151862,0.38888889
20260112,2026-01,003009,False,none,allowed_preheat_probe_add,False,0.03445278,0.02467123,0.04803826,0.58656331
20260112,2026-01,300045,False,none,allowed_preheat_full_add,False,-0.02243104,0.04152774,0.02303728,0.72435897
20260112,2026-01,300342,False,none,allowed_preheat_full_add,False,0.00536847,0.12030259,0.15080527,0.92435424
20260112,2026-01,600118,False,none,allowed_preheat_full_add,False,0.01973214,0.03107143,0.04160714,0.82282282
20260112,2026-01,600879,False,none,allowed_preheat_full_add,False,-0.00065574,0.01672131,0.0252459,0.79527559
20260112,2026-01,601698,False,none,allowed_preheat_full_add,False,-0.00078447,0.01941557,0.04138066,0.9
20260112,2026-01,688066,False,none,allowed_preheat_probe_add,False,0.01223736,0.02747633,0.04340799,0.5840708
20260112,2026-01,688523,False,none,allowed_preheat_full_add,False,0.02633206,0.02497218,0.06057609,0.82317073
20260112,2026-01,688568,False,none,allowed_preheat_full_add,False,0.00159675,0.07591813,0.08869212,0.94144838
20260113,2026-01,000738,True,failed_impulse_chase_add,failed_impulse_chase_add,False,-0.06572008,-0.06774848,-0.06815416,0.01764706
20260113,2026-01,002465,False,none,allowed_preheat_probe_add,False,-0.01652893,0.0,0.0,1.0
20260113,2026-01,003009,False,none,failed_impulse_chase_add,False,-0.09087188,-0.09097421,-0.09097421,0.0
20260113,2026-01,600879,False,none,failed_impulse_chase_add,False,-0.09090909,-0.11883339,-0.11852312,0.0
20260113,2026-01,601698,True,failed_impulse_chase_add,failed_impulse_chase_add,False,-0.09987006,-0.09987006,-0.09987006,0.0
20260114,2026-01,000738,False,none,allowed_preheat_probe_add,False,-0.01278096,-0.00044072,0.00484795,0.8125
20260114,2026-01,002085,False,none,allowed_preheat_full_add,False,0.00428659,0.01408451,0.01530925,1.0
20260114,2026-01,002465,False,none,allowed_preheat_probe_add,False,0.0,0.0,0.0,1.0
20260114,2026-01,003009,False,none,allowed_preheat_probe_add,False,0.00987654,0.01851852,0.04148148,0.34642032
20260114,2026-01,300045,False,none,allowed_preheat_probe_add,False,0.0008648,0.00115307,0.04352839,0.32231405
20260114,2026-01,300342,False,none,allowed_preheat_probe_add,False,0.01103144,0.00367715,0.03916161,0.46749226
20260114,2026-01,600118,False,none,allowed_preheat_probe_add,False,0.01897436,0.0008547,0.01923077,0.21946903
20260114,2026-01,600879,False,none,allowed_preheat_full_add,False,0.00609101,0.04120387,0.09029022,0.93548387
20260114,2026-01,601698,False,none,allowed_preheat_probe_add,False,0.00267857,0.00647321,0.02834821,0.33248082
20260114,2026-01,688066,False,none,allowed_preheat_probe_add,False,-0.01264933,-0.01382057,0.04591239,0.31168831
20260114,2026-01,688568,False,none,allowed_preheat_probe_add,False,0.02065282,0.00142433,0.08106825,0.35571429
20260115,2026-01,000738,False,none,blocked_board_lockout_add,True,0.00182648,0.00365297,-0.00319635,0.55319149
20260115,2026-01,003009,False,none,blocked_board_lockout_add,True,-0.01146497,-0.0044586,-0.01987261,0.64044944
20260115,2026-01,300342,False,none,blocked_board_lockout_add,True,0.02354758,0.04053272,-0.02567072,0.70234114
20260116,2026-01,600118,False,none,blocked_board_lockout_add,True,0.01557936,0.02570594,-0.02833496,0.62857143
20260119,2026-01,688568,False,none,blocked_board_lockout_add,True,0.00894319,0.01839023,-0.00012596,0.578125
20260121,2026-01,003009,False,none,blocked_board_lockout_add,True,0.00114286,0.012,-0.004,0.93333333
20260121,2026-01,300045,False,none,blocked_board_lockout_add,True,-0.00652921,0.00034364,-0.00515464,0.81081081
20260121,2026-01,300342,False,none,blocked_board_lockout_add,True,0.028727,0.02346977,-0.03980473,0.71904762
20260121,2026-01,688066,False,none,blocked_board_lockout_add,True,-0.00054451,0.00925674,-0.00408386,0.78082192
20260121,2026-01,688523,False,none,blocked_board_lockout_add,True,-0.01089431,-0.00325203,-0.02113821,0.63636364
20260123,2026-01,000738,False,none,blocked_board_lockout_add,True,-0.00467108,-0.00817439,-0.01479175,0.43243243
20260126,2026-01,000738,True,blocked_board_lockout_add,blocked_board_lockout_add,True,-0.01808682,0.00884244,-0.02170418,0.7979798
20260126,2026-01,300045,True,blocked_board_lockout_add,blocked_board_lockout_add,True,-0.01354402,-0.00032248,-0.05095131,0.78350515
20260126,2026-01,300342,True,blocked_board_lockout_add,blocked_board_lockout_add,True,-0.02016667,0.00666667,-0.049,0.85714286
20260126,2026-01,601698,True,blocked_board_lockout_add,blocked_board_lockout_add,True,-0.0165,-0.00375,-0.02775,0.44174757
20260126,2026-01,688568,False,none,blocked_board_lockout_add,True,-0.03060602,-0.00475552,-0.04304353,0.75
20260127,2026-01,002465,False,none,blocked_board_lockout_add,True,0.02099886,0.01759364,-0.01475596,0.72093023
20260127,2026-01,300045,False,none,blocked_board_lockout_add,True,0.008726,0.0069808,-0.02931937,0.60465116
20260127,2026-01,688066,False,none,blocked_board_lockout_add,True,0.02288269,0.02945818,-0.01236191,0.75675676
20260127,2026-01,688523,False,none,blocked_board_lockout_add,True,0.02022756,0.02085967,-0.02623262,0.67315175
20260128,2026-01,002085,False,none,blocked_board_lockout_add,True,0.00126582,0.00316456,-0.00506329,0.71428571
20260128,2026-01,002465,False,none,blocked_board_lockout_add,True,-0.00336134,0.00168067,-0.02464986,0.70588235
20260128,2026-01,003009,False,none,blocked_board_lockout_add,True,-0.0058156,-0.00156028,-0.01390071,0.6137931
20260128,2026-01,300045,False,none,blocked_board_lockout_add,True,-0.00958904,0.02842466,-0.00068493,0.82312925
20260128,2026-01,601698,False,none,blocked_board_lockout_add,True,-0.01986584,-0.00877193,-0.02708978,0.65714286
20260128,2026-01,688066,False,none,blocked_board_lockout_add,True,0.00463415,-0.0097561,-0.00073171,0.51533742
20260128,2026-01,688523,False,none,blocked_board_lockout_add,True,-0.01724138,-0.00470219,-0.01739812,0.71098266
20260128,2026-01,688568,False,none,blocked_board_lockout_add,True,-0.01347246,0.0070004,-0.02047286,0.86702128
20260204,2026-02,688523,False,none,blocked_board_lockout_add,True,0.00292263,0.00446085,-0.00799877,0.44588745
20260205,2026-02,300045,False,none,blocked_board_lockout_add,True,0.00441176,0.00477941,-0.00367647,0.62264151
20260205,2026-02,601698,False,none,blocked_board_lockout_add,True,-0.0044398,-0.00417864,-0.00574563,0.75757576
20260206,2026-02,000738,False,none,blocked_board_lockout_add,True,-0.02029721,-0.00398695,-0.02609641,0.75324675
20260209,2026-02,600118,False,none,blocked_board_lockout_add,True,-0.00671795,-0.00238379,-0.0026005,0.57142857
20260211,2026-02,000738,False,none,blocked_board_lockout_add,True,-0.01717836,-0.00073099,-0.00950292,0.72
20260211,2026-02,002465,False,none,blocked_board_lockout_add,True,0.0,0.00899888,-0.00281215,0.87878788
20260211,2026-02,003009,False,none,blocked_board_lockout_add,True,-0.00376212,0.00289394,-0.00636666,0.83529412
20260211,2026-02,300342,False,none,blocked_board_lockout_add,True,-0.01858736,0.00351095,-0.03634862,0.97560976
20260211,2026-02,600118,False,none,blocked_board_lockout_add,True,-0.00121587,0.00243175,-0.00408975,0.80645161
20260211,2026-02,600879,False,none,blocked_board_lockout_add,True,0.00557769,0.01195219,-0.00039841,0.875
20260211,2026-02,601698,False,none,blocked_board_lockout_add,True,-0.00219238,0.00657714,-0.00438476,0.97826087
20260211,2026-02,688066,False,none,blocked_board_lockout_add,True,-0.01278977,0.00159872,-0.01438849,0.83333333
20260211,2026-02,688523,False,none,blocked_board_lockout_add,True,0.00201174,0.00771165,-0.00720872,0.80232558
20260211,2026-02,688568,False,none,blocked_board_lockout_add,True,-0.00580357,0.00714286,-0.00491071,0.94117647
20260213,2026-02,002465,False,none,blocked_board_lockout_add,True,-0.00117578,-0.00293945,-0.00411523,0.41176471
20260213,2026-02,600118,False,none,blocked_board_lockout_add,True,-0.00091996,-0.00091996,-0.00195492,0.55263158
20260213,2026-02,688568,False,none,blocked_board_lockout_add,True,-0.00332075,0.00060377,-0.00256604,0.74603175
20260224,2026-02,000738,False,none,blocked_board_lockout_add,True,0.0,-0.0074199,-0.01180438,0.61403509
20260226,2026-02,002085,False,none,blocked_board_lockout_add,True,0.0,0.00375235,-0.00437774,1.0
20260227,2026-02,000738,False,none,blocked_board_lockout_add,True,-0.00707464,0.01096569,-0.01131942,0.97260274
20260309,2026-03,002465,False,none,blocked_board_lockout_add,True,0.00236546,0.01419279,-0.00887049,0.62745098
20260309,2026-03,300045,False,none,blocked_board_lockout_add,True,-0.005652,-0.005652,-0.02260799,0.54237288
20260309,2026-03,300342,False,none,blocked_board_lockout_add,True,0.01359223,0.01480583,-0.00072816,0.54954955
20260309,2026-03,601698,False,none,blocked_board_lockout_add,True,0.01342466,0.00520548,-0.00575342,0.46268657
20260310,2026-03,002085,False,none,blocked_board_lockout_add,True,-0.00240964,0.0,-0.00542169,0.42857143
20260310,2026-03,688066,False,none,blocked_board_lockout_add,True,-0.00124896,0.0020816,-0.01040799,0.68888889
20260310,2026-03,688568,False,none,blocked_board_lockout_add,True,-0.00013515,0.00905528,-0.02135424,0.77631579
20260311,2026-03,002465,False,none,blocked_board_lockout_add,True,0.00113636,0.00511364,-0.00284091,0.73333333
20260311,2026-03,300045,False,none,blocked_board_lockout_add,True,0.00039262,0.00706714,-0.01020809,0.85714286
20260311,2026-03,300342,False,none,blocked_board_lockout_add,True,-0.00091533,0.00228833,-0.00686499,0.5862069
20260311,2026-03,600118,False,none,blocked_board_lockout_add,True,-0.008,-0.00389474,-0.01336842,0.64375
20260311,2026-03,601698,False,none,blocked_board_lockout_add,True,-0.00728408,-0.00598335,-0.01352758,0.46511628
20260312,2026-03,000738,False,none,blocked_board_lockout_add,True,-0.00756972,-0.00717131,-0.02191235,0.47222222
20260312,2026-03,002465,False,none,blocked_board_lockout_add,True,-0.00697674,0.0,-0.01802326,0.81818182
20260312,2026-03,003009,False,none,blocked_board_lockout_add,True,-0.0068534,0.00417163,-0.01340882,0.8989899
20260312,2026-03,300342,False,none,blocked_board_lockout_add,True,-0.00589623,0.0,-0.01415094,0.75
20260312,2026-03,600118,False,none,blocked_board_lockout_add,True,-0.01618123,-0.00474649,-0.01434736,0.73170732
20260312,2026-03,600879,False,none,blocked_board_lockout_add,True,-0.01280559,-0.00388048,-0.01901436,0.72916667
20260312,2026-03,688523,False,none,blocked_board_lockout_add,True,-0.02853848,-0.00706255,-0.02695301,0.76170213
20260316,2026-03,000738,False,none,blocked_board_lockout_add,True,-0.00297619,-0.00212585,-0.00595238,0.5483871
20260316,2026-03,002465,False,none,blocked_board_lockout_add,True,-0.0068793,-0.00500313,-0.01751094,0.5
20260316,2026-03,003009,False,none,blocked_board_lockout_add,True,-0.00629032,-0.00177419,-0.02306452,0.57352941
20260318,2026-03,000738,False,none,blocked_board_lockout_add,True,0.0004329,0.00562771,-0.0025974,0.93548387
20260318,2026-03,002085,False,none,blocked_board_lockout_add,True,0.0,0.00194553,-0.00453956,0.76923077
20260318,2026-03,002465,False,none,blocked_board_lockout_add,True,-0.00641437,-0.00128287,-0.00064144,0.73913043
20260318,2026-03,300045,False,none,blocked_board_lockout_add,True,-0.00383468,-0.00127823,-0.00085215,0.8
20260319,2026-03,000738,False,none,blocked_board_lockout_add,True,-0.00389273,-0.00605536,-0.0134083,0.48148148
20260319,2026-03,300045,False,none,blocked_board_lockout_add,True,-0.0008471,0.0008471,-0.00211775,0.77777778
20260320,2026-03,000738,False,none,blocked_board_lockout_add,True,-0.0021978,-0.00043956,-0.02021978,0.61904762
20260320,2026-03,002085,False,none,blocked_board_lockout_add,True,-0.0019544,0.0,-0.01302932,0.5
20260320,2026-03,002465,False,none,blocked_board_lockout_add,True,-0.00514469,-0.00128617,-0.02508039,0.47058824
20260320,2026-03,600118,False,none,blocked_board_lockout_add,True,-0.00452381,0.00142857,-0.01928571,0.58518519
20260320,2026-03,600879,False,none,blocked_board_lockout_add,True,-0.00711744,-0.00311388,-0.02135231,0.55882353
20260320,2026-03,601698,False,none,blocked_board_lockout_add,True,-0.01140351,-0.00818713,-0.02719298,0.44
20260323,2026-03,000738,False,none,blocked_board_lockout_add,True,-0.00647848,-0.00370199,-0.00046275,0.51851852
20260323,2026-03,002085,False,none,blocked_board_lockout_add,True,-0.01217862,-0.0067659,-0.00608931,0.65714286
20260323,2026-03,688568,False,none,blocked_board_lockout_add,True,-0.00167224,-0.00380055,-0.03146853,0.67839196
20260324,2026-03,688523,False,none,blocked_board_lockout_add,True,-0.00633439,0.00283381,-0.00916819,0.61935484
20260327,2026-03,688568,False,none,blocked_board_lockout_add,True,-0.00651194,-0.00717983,-0.00500918,0.48192771
20260401,2026-04,300342,False,none,blocked_board_lockout_add,True,-0.02515361,-0.00192012,-0.04723502,0.77254902
20260402,2026-04,000738,False,none,blocked_board_lockout_add,True,0.01953488,0.02325581,-0.00232558,0.95
20260402,2026-04,002465,False,none,blocked_board_lockout_add,True,-0.0080429,0.00134048,-0.01273458,0.96
20260402,2026-04,003009,False,none,blocked_board_lockout_add,True,0.00988211,0.00693481,-0.01941748,0.5
20260402,2026-04,300045,False,none,blocked_board_lockout_add,True,0.0004583,0.00733272,-0.01054079,0.84848485
20260402,2026-04,600118,False,none,blocked_board_lockout_add,True,-0.00100063,0.00262664,-0.01300813,0.62043796
20260402,2026-04,600879,False,none,blocked_board_lockout_add,True,0.00324374,0.01899907,-0.01297498,0.89230769
20260402,2026-04,601698,False,none,blocked_board_lockout_add,True,0.00276668,0.00891485,-0.01414079,0.86538462
20260402,2026-04,688066,False,none,blocked_board_lockout_add,True,-0.0010582,0.0015873,-0.03597884,0.90625
20260402,2026-04,688523,False,none,blocked_board_lockout_add,True,0.00143449,0.02135799,-0.03092126,0.84615385
20260402,2026-04,688568,False,none,blocked_board_lockout_add,True,-0.00478943,0.00495458,-0.02246078,0.89855072
